Lot #,Lot URL,Expected Time,Current Time,Status,Note
1092,https://dome-auctions.com/administration/auctions/1001/lots/1697/update/,17:38,17:38:00,Updated,Time changed
1093,https://dome-auctions.com/administration/auctions/1001/lots/1698/update/,17:38,14:00:00,Updated,Time changed
1094,https://dome-auctions.com/administration/auctions/1001/lots/1698/update/,17:38,17:38:00,Updated,Time changed
1095,https://dome-auctions.com/administration/auctions/1001/lots/1699/update/,17:39,14:00:00,Updated,Time changed
1096,https://dome-auctions.com/administration/auctions/1001/lots/1699/update/,17:39,17:39:00,Updated,Time changed
1097,https://dome-auctions.com/administration/auctions/1001/lots/1700/update/,17:39,14:00:00,Updated,Time changed
1098,https://dome-auctions.com/administration/auctions/1001/lots/1700/update/,17:39,17:39:00,Updated,Time changed
1099,https://dome-auctions.com/administration/auctions/1001/lots/1701/update/,17:39,14:00:00,Updated,Time changed
1100,https://dome-auctions.com/administration/auctions/1001/lots/1701/update/,17:40,17:39:00,Updated,Time changed
1101,https://dome-auctions.com/administration/auctions/1001/lots/1702/update/,17:40,14:00:00,Updated,Time changed
1102,https://dome-auctions.com/administration/auctions/1001/lots/1702/update/,17:40,17:40:00,Updated,Time changed
1103,https://dome-auctions.com/administration/auctions/1001/lots/1703/update/,17:40,14:00:00,Updated,Time changed
1104,https://dome-auctions.com/administration/auctions/1001/lots/1703/update/,17:40,17:40:00,Updated,Time changed
1105,https://dome-auctions.com/administration/auctions/1001/lots/1704/update/,17:41,14:00:00,Updated,Time changed
1106,https://dome-auctions.com/administration/auctions/1001/lots/1704/update/,17:41,17:41:00,Updated,Time changed
1107,https://dome-auctions.com/administration/auctions/1001/lots/1705/update/,17:41,14:00:00,Updated,Time changed
1108,https://dome-auctions.com/administration/auctions/1001/lots/1705/update/,17:41,17:41:00,Updated,Time changed
1109,https://dome-auctions.com/administration/auctions/1001/lots/1706/update/,17:41,14:00:00,Updated,Time changed
1110,https://dome-auctions.com/administration/auctions/1001/lots/1706/update/,17:42,17:41:00,Updated,Time changed
1111,https://dome-auctions.com/administration/auctions/1001/lots/1707/update/,17:42,14:00:00,Updated,Time changed
1112,https://dome-auctions.com/administration/auctions/1001/lots/1707/update/,17:42,17:42:00,Updated,Time changed
1113,https://dome-auctions.com/administration/auctions/1001/lots/1708/update/,17:42,14:00:00,Updated,Time changed
1114,https://dome-auctions.com/administration/auctions/1001/lots/1708/update/,17:42,17:42:00,Updated,Time changed
1115,https://dome-auctions.com/administration/auctions/1001/lots/1709/update/,17:43,14:00:00,Updated,Time changed
1116,https://dome-auctions.com/administration/auctions/1001/lots/1709/update/,17:43,17:43:00,Updated,Time changed
1117,https://dome-auctions.com/administration/auctions/1001/lots/1710/update/,17:43,14:00:00,Updated,Time changed
1118,https://dome-auctions.com/administration/auctions/1001/lots/1710/update/,17:43,17:43:00,Updated,Time changed
1119,https://dome-auctions.com/administration/auctions/1001/lots/1711/update/,17:43,14:00:00,Updated,Time changed
1120,https://dome-auctions.com/administration/auctions/1001/lots/1711/update/,17:44,17:43:00,Updated,Time changed
1121,https://dome-auctions.com/administration/auctions/1001/lots/1712/update/,17:44,14:00:00,Updated,Time changed
1122,https://dome-auctions.com/administration/auctions/1001/lots/1712/update/,17:44,17:44:00,Updated,Time changed
1123,https://dome-auctions.com/administration/auctions/1001/lots/1713/update/,17:44,14:00:00,Updated,Time changed
1124,https://dome-auctions.com/administration/auctions/1001/lots/1713/update/,17:44,17:44:00,Updated,Time changed
1125,https://dome-auctions.com/administration/auctions/1001/lots/1714/update/,17:45,14:00:00,Updated,Time changed
1126,https://dome-auctions.com/administration/auctions/1001/lots/1714/update/,17:45,17:45:00,Updated,Time changed
1127,https://dome-auctions.com/administration/auctions/1001/lots/1715/update/,17:45,14:00:00,Updated,Time changed
1128,https://dome-auctions.com/administration/auctions/1001/lots/1715/update/,17:45,17:45:00,Updated,Time changed
1129,https://dome-auctions.com/administration/auctions/1001/lots/1716/update/,17:45,14:00:00,Updated,Time changed
1130,https://dome-auctions.com/administration/auctions/1001/lots/1716/update/,17:46,17:45:00,Updated,Time changed
1131,https://dome-auctions.com/administration/auctions/1001/lots/1717/update/,17:46,14:00:00,Updated,Time changed
1132,https://dome-auctions.com/administration/auctions/1001/lots/1717/update/,17:46,17:46:00,Updated,Time changed
1133,https://dome-auctions.com/administration/auctions/1001/lots/1718/update/,17:46,14:00:00,Updated,Time changed
1134,https://dome-auctions.com/administration/auctions/1001/lots/1718/update/,17:46,17:46:00,Updated,Time changed
1135,https://dome-auctions.com/administration/auctions/1001/lots/1719/update/,17:47,14:00:00,Updated,Time changed
1136,https://dome-auctions.com/administration/auctions/1001/lots/1719/update/,17:47,17:47:00,Updated,Time changed
1137,https://dome-auctions.com/administration/auctions/1001/lots/1720/update/,17:47,14:00:00,Updated,Time changed
1138,https://dome-auctions.com/administration/auctions/1001/lots/1720/update/,17:47,17:47:00,Updated,Time changed
1139,https://dome-auctions.com/administration/auctions/1001/lots/1721/update/,17:47,14:00:00,Updated,Time changed
1140,https://dome-auctions.com/administration/auctions/1001/lots/1721/update/,17:48,17:47:00,Updated,Time changed
1141,https://dome-auctions.com/administration/auctions/1001/lots/1722/update/,17:48,14:00:00,Updated,Time changed
1142,https://dome-auctions.com/administration/auctions/1001/lots/1722/update/,17:48,17:48:00,Updated,Time changed
1143,https://dome-auctions.com/administration/auctions/1001/lots/1723/update/,17:48,14:00:00,Updated,Time changed
1144,https://dome-auctions.com/administration/auctions/1001/lots/1723/update/,17:48,17:48:00,Updated,Time changed
1145,https://dome-auctions.com/administration/auctions/1001/lots/1724/update/,17:49,14:00:00,Updated,Time changed
1146,https://dome-auctions.com/administration/auctions/1001/lots/1724/update/,17:49,17:49:00,Updated,Time changed
1147,https://dome-auctions.com/administration/auctions/1001/lots/1725/update/,17:49,14:00:00,Updated,Time changed
1148,https://dome-auctions.com/administration/auctions/1001/lots/1725/update/,17:49,17:49:00,Updated,Time changed
1149,https://dome-auctions.com/administration/auctions/1001/lots/1726/update/,17:49,14:00:00,Updated,Time changed
1150,https://dome-auctions.com/administration/auctions/1001/lots/1726/update/,17:50,17:49:00,Updated,Time changed
1151,https://dome-auctions.com/administration/auctions/1001/lots/1727/update/,17:50,14:00:00,Updated,Time changed
1152,https://dome-auctions.com/administration/auctions/1001/lots/1727/update/,17:50,17:50:00,Updated,Time changed
1153,https://dome-auctions.com/administration/auctions/1001/lots/1728/update/,17:50,14:00:00,Updated,Time changed
1154,https://dome-auctions.com/administration/auctions/1001/lots/1728/update/,17:50,17:50:00,Updated,Time changed
1155,https://dome-auctions.com/administration/auctions/1001/lots/1729/update/,17:51,14:00:00,Updated,Time changed
1156,https://dome-auctions.com/administration/auctions/1001/lots/1729/update/,17:51,17:51:00,Updated,Time changed
1157,https://dome-auctions.com/administration/auctions/1001/lots/1730/update/,17:51,14:00:00,Updated,Time changed
1158,https://dome-auctions.com/administration/auctions/1001/lots/1730/update/,17:51,17:51:00,Updated,Time changed
1159,https://dome-auctions.com/administration/auctions/1001/lots/1731/update/,17:51,14:00:00,Updated,Time changed
1160,https://dome-auctions.com/administration/auctions/1001/lots/1731/update/,17:52,17:51:00,Updated,Time changed
1161,https://dome-auctions.com/administration/auctions/1001/lots/1732/update/,17:52,14:00:00,Updated,Time changed
1162,https://dome-auctions.com/administration/auctions/1001/lots/1732/update/,17:52,17:52:00,Updated,Time changed
1163,https://dome-auctions.com/administration/auctions/1001/lots/1733/update/,17:52,14:00:00,Updated,Time changed
1164,https://dome-auctions.com/administration/auctions/1001/lots/1733/update/,17:52,17:52:00,Updated,Time changed
1165,https://dome-auctions.com/administration/auctions/1001/lots/1734/update/,17:53,14:00:00,Updated,Time changed
1166,https://dome-auctions.com/administration/auctions/1001/lots/1734/update/,17:53,17:53:00,Updated,Time changed
1167,https://dome-auctions.com/administration/auctions/1001/lots/1735/update/,17:53,14:00:00,Updated,Time changed
1168,https://dome-auctions.com/administration/auctions/1001/lots/1735/update/,17:53,17:53:00,Updated,Time changed
1169,https://dome-auctions.com/administration/auctions/1001/lots/1736/update/,17:53,14:00:00,Updated,Time changed
1170,https://dome-auctions.com/administration/auctions/1001/lots/1736/update/,17:54,17:53:00,Updated,Time changed
1171,https://dome-auctions.com/administration/auctions/1001/lots/1737/update/,17:54,14:00:00,Updated,Time changed
1172,https://dome-auctions.com/administration/auctions/1001/lots/1737/update/,17:54,17:54:00,Updated,Time changed
1173,https://dome-auctions.com/administration/auctions/1001/lots/1738/update/,17:54,14:00:00,Updated,Time changed
1174,https://dome-auctions.com/administration/auctions/1001/lots/1738/update/,17:54,17:54:00,Updated,Time changed
1175,https://dome-auctions.com/administration/auctions/1001/lots/1739/update/,17:55,14:00:00,Updated,Time changed
1176,https://dome-auctions.com/administration/auctions/1001/lots/1739/update/,17:55,17:55:00,Updated,Time changed
1177,https://dome-auctions.com/administration/auctions/1001/lots/1740/update/,17:55,14:00:00,Updated,Time changed
1178,https://dome-auctions.com/administration/auctions/1001/lots/1740/update/,17:55,17:55:00,Updated,Time changed
1179,https://dome-auctions.com/administration/auctions/1001/lots/1741/update/,17:55,14:00:00,Updated,Time changed
1180,https://dome-auctions.com/administration/auctions/1001/lots/1741/update/,17:56,17:55:00,Updated,Time changed
1181,https://dome-auctions.com/administration/auctions/1001/lots/1742/update/,17:56,14:00:00,Updated,Time changed
1182,https://dome-auctions.com/administration/auctions/1001/lots/1742/update/,17:56,17:56:00,Updated,Time changed
1183,https://dome-auctions.com/administration/auctions/1001/lots/1743/update/,17:56,14:00:00,Updated,Time changed
1184,https://dome-auctions.com/administration/auctions/1001/lots/1743/update/,17:56,17:56:00,Updated,Time changed
1185,https://dome-auctions.com/administration/auctions/1001/lots/1744/update/,17:57,14:00:00,Updated,Time changed
1186,https://dome-auctions.com/administration/auctions/1001/lots/1744/update/,17:57,17:57:00,Updated,Time changed
1187,https://dome-auctions.com/administration/auctions/1001/lots/1745/update/,17:57,14:00:00,Updated,Time changed
1188,https://dome-auctions.com/administration/auctions/1001/lots/1745/update/,17:57,17:57:00,Updated,Time changed
1189,https://dome-auctions.com/administration/auctions/1001/lots/1746/update/,17:57,14:00:00,Updated,Time changed
1190,https://dome-auctions.com/administration/auctions/1001/lots/1746/update/,17:58,17:57:00,Updated,Time changed
1191,https://dome-auctions.com/administration/auctions/1001/lots/1747/update/,17:58,14:00:00,Updated,Time changed
1192,https://dome-auctions.com/administration/auctions/1001/lots/1747/update/,17:58,17:58:00,Updated,Time changed
1193,https://dome-auctions.com/administration/auctions/1001/lots/1748/update/,17:58,14:00:00,Updated,Time changed
1194,https://dome-auctions.com/administration/auctions/1001/lots/1748/update/,17:58,17:58:00,Updated,Time changed
1195,https://dome-auctions.com/administration/auctions/1001/lots/1749/update/,17:59,14:00:00,Updated,Time changed
1196,https://dome-auctions.com/administration/auctions/1001/lots/1749/update/,17:59,17:59:00,Updated,Time changed
1197,https://dome-auctions.com/administration/auctions/1001/lots/1750/update/,17:59,14:00:00,Updated,Time changed
1198,https://dome-auctions.com/administration/auctions/1001/lots/1750/update/,17:59,17:59:00,Updated,Time changed
1199,https://dome-auctions.com/administration/auctions/1001/lots/1751/update/,17:59,14:00:00,Updated,Time changed
1200,https://dome-auctions.com/administration/auctions/1001/lots/1751/update/,18:00,17:59:00,Updated,Time changed
1201,https://dome-auctions.com/administration/auctions/1001/lots/1752/update/,18:00,14:00:00,Updated,Time changed
1202,https://dome-auctions.com/administration/auctions/1001/lots/1752/update/,18:00,18:00:00,Updated,Time changed
1203,https://dome-auctions.com/administration/auctions/1001/lots/1753/update/,18:00,14:00:00,Updated,Time changed
1204,https://dome-auctions.com/administration/auctions/1001/lots/1753/update/,18:00,18:00:00,Updated,Time changed
1205,https://dome-auctions.com/administration/auctions/1001/lots/1754/update/,18:01,14:00:00,Updated,Time changed
1206,https://dome-auctions.com/administration/auctions/1001/lots/1754/update/,18:01,18:01:00,Updated,Time changed
1207,https://dome-auctions.com/administration/auctions/1001/lots/1755/update/,18:01,14:00:00,Updated,Time changed
1208,https://dome-auctions.com/administration/auctions/1001/lots/1755/update/,18:01,18:01:00,Updated,Time changed
1209,https://dome-auctions.com/administration/auctions/1001/lots/1756/update/,18:01,14:00:00,Updated,Time changed
1210,https://dome-auctions.com/administration/auctions/1001/lots/1756/update/,18:02,18:01:00,Updated,Time changed
1211,https://dome-auctions.com/administration/auctions/1001/lots/1757/update/,18:02,14:00:00,Updated,Time changed
1212,https://dome-auctions.com/administration/auctions/1001/lots/1757/update/,18:02,18:02:00,Updated,Time changed
1213,https://dome-auctions.com/administration/auctions/1001/lots/1758/update/,18:02,14:00:00,Updated,Time changed
1214,https://dome-auctions.com/administration/auctions/1001/lots/1758/update/,18:02,18:02:00,Updated,Time changed
1215,https://dome-auctions.com/administration/auctions/1001/lots/1759/update/,18:03,14:00:00,Updated,Time changed
1216,https://dome-auctions.com/administration/auctions/1001/lots/1759/update/,18:03,18:03:00,Updated,Time changed
1217,https://dome-auctions.com/administration/auctions/1001/lots/1760/update/,18:03,14:00:00,Updated,Time changed
1218,https://dome-auctions.com/administration/auctions/1001/lots/1760/update/,18:03,18:03:00,Updated,Time changed
1219,https://dome-auctions.com/administration/auctions/1001/lots/1761/update/,18:03,14:00:00,Updated,Time changed
1220,https://dome-auctions.com/administration/auctions/1001/lots/1761/update/,18:04,18:03:00,Updated,Time changed
1221,https://dome-auctions.com/administration/auctions/1001/lots/1762/update/,18:04,14:00:00,Updated,Time changed
1222,https://dome-auctions.com/administration/auctions/1001/lots/1762/update/,18:04,18:04:00,Updated,Time changed
1223,https://dome-auctions.com/administration/auctions/1001/lots/1763/update/,18:04,14:00:00,Updated,Time changed
1224,https://dome-auctions.com/administration/auctions/1001/lots/1763/update/,18:04,18:04:00,Updated,Time changed
1225,https://dome-auctions.com/administration/auctions/1001/lots/1764/update/,18:05,14:00:00,Updated,Time changed
1226,https://dome-auctions.com/administration/auctions/1001/lots/1764/update/,18:05,18:05:00,Updated,Time changed
1227,https://dome-auctions.com/administration/auctions/1001/lots/1765/update/,18:05,14:00:00,Updated,Time changed
1228,https://dome-auctions.com/administration/auctions/1001/lots/1765/update/,18:05,18:05:00,Updated,Time changed
1229,https://dome-auctions.com/administration/auctions/1001/lots/1766/update/,18:05,14:00:00,Updated,Time changed
1230,https://dome-auctions.com/administration/auctions/1001/lots/1766/update/,18:06,18:05:00,Updated,Time changed
1231,https://dome-auctions.com/administration/auctions/1001/lots/1767/update/,18:06,14:00:00,Updated,Time changed
1232,https://dome-auctions.com/administration/auctions/1001/lots/1767/update/,18:06,18:06:00,Updated,Time changed
1233,https://dome-auctions.com/administration/auctions/1001/lots/1768/update/,18:06,14:00:00,Updated,Time changed
1234,https://dome-auctions.com/administration/auctions/1001/lots/1768/update/,18:06,18:06:00,Updated,Time changed
1235,https://dome-auctions.com/administration/auctions/1001/lots/1769/update/,18:07,14:00:00,Updated,Time changed
1236,https://dome-auctions.com/administration/auctions/1001/lots/1769/update/,18:07,18:07:00,Updated,Time changed
1237,https://dome-auctions.com/administration/auctions/1001/lots/1770/update/,18:07,14:00:00,Updated,Time changed
1238,https://dome-auctions.com/administration/auctions/1001/lots/1770/update/,18:07,18:07:00,Updated,Time changed
1239,https://dome-auctions.com/administration/auctions/1001/lots/1771/update/,18:07,14:00:00,Updated,Time changed
1240,https://dome-auctions.com/administration/auctions/1001/lots/1771/update/,18:08,18:07:00,Updated,Time changed
1241,https://dome-auctions.com/administration/auctions/1001/lots/1772/update/,18:08,14:00:00,Updated,Time changed
1242,https://dome-auctions.com/administration/auctions/1001/lots/1772/update/,18:08,18:08:00,Updated,Time changed
1243,https://dome-auctions.com/administration/auctions/1001/lots/1773/update/,18:08,14:00:00,Updated,Time changed
1244,https://dome-auctions.com/administration/auctions/1001/lots/1773/update/,18:08,18:08:00,Updated,Time changed
1245,https://dome-auctions.com/administration/auctions/1001/lots/1774/update/,18:09,14:00:00,Updated,Time changed
1246,https://dome-auctions.com/administration/auctions/1001/lots/1774/update/,18:09,18:09:00,Updated,Time changed
1247,https://dome-auctions.com/administration/auctions/1001/lots/1775/update/,18:09,14:00:00,Updated,Time changed
1248,https://dome-auctions.com/administration/auctions/1001/lots/1775/update/,18:09,18:09:00,Updated,Time changed
1249,https://dome-auctions.com/administration/auctions/1001/lots/1776/update/,18:09,14:00:00,Updated,Time changed
1250,https://dome-auctions.com/administration/auctions/1001/lots/1776/update/,18:10,18:09:00,Updated,Time changed
1251,https://dome-auctions.com/administration/auctions/1001/lots/1777/update/,18:10,14:00:00,Updated,Time changed
1252,https://dome-auctions.com/administration/auctions/1001/lots/1777/update/,18:10,18:10:00,Updated,Time changed
1253,https://dome-auctions.com/administration/auctions/1001/lots/1778/update/,18:10,14:00:00,Updated,Time changed
1254,https://dome-auctions.com/administration/auctions/1001/lots/1778/update/,18:10,18:10:00,Updated,Time changed
1255,https://dome-auctions.com/administration/auctions/1001/lots/1779/update/,18:11,14:00:00,Updated,Time changed
1256,https://dome-auctions.com/administration/auctions/1001/lots/1779/update/,18:11,18:11:00,Updated,Time changed
1257,https://dome-auctions.com/administration/auctions/1001/lots/1780/update/,18:11,14:00:00,Updated,Time changed
1258,https://dome-auctions.com/administration/auctions/1001/lots/1780/update/,18:11,18:11:00,Updated,Time changed
1259,https://dome-auctions.com/administration/auctions/1001/lots/1781/update/,18:11,14:00:00,Updated,Time changed
1260,https://dome-auctions.com/administration/auctions/1001/lots/1781/update/,18:12,18:11:00,Updated,Time changed
1261,https://dome-auctions.com/administration/auctions/1001/lots/1782/update/,18:12,14:00:00,Updated,Time changed
1262,https://dome-auctions.com/administration/auctions/1001/lots/1782/update/,18:12,18:12:00,Updated,Time changed
1263,https://dome-auctions.com/administration/auctions/1001/lots/1783/update/,18:12,14:00:00,Updated,Time changed
1264,https://dome-auctions.com/administration/auctions/1001/lots/1783/update/,18:12,18:12:00,Updated,Time changed
1265,https://dome-auctions.com/administration/auctions/1001/lots/1784/update/,18:13,14:00:00,Updated,Time changed
1266,https://dome-auctions.com/administration/auctions/1001/lots/1784/update/,18:13,18:13:00,Updated,Time changed
1267,https://dome-auctions.com/administration/auctions/1001/lots/1785/update/,18:13,14:00:00,Updated,Time changed
1268,https://dome-auctions.com/administration/auctions/1001/lots/1785/update/,18:13,18:13:00,Updated,Time changed
1269,https://dome-auctions.com/administration/auctions/1001/lots/1786/update/,18:13,14:00:00,Updated,Time changed
1270,https://dome-auctions.com/administration/auctions/1001/lots/1786/update/,18:14,18:13:00,Updated,Time changed
1271,https://dome-auctions.com/administration/auctions/1001/lots/1787/update/,18:14,14:00:00,Updated,Time changed
1272,https://dome-auctions.com/administration/auctions/1001/lots/1787/update/,18:14,18:14:00,Updated,Time changed
1273,https://dome-auctions.com/administration/auctions/1001/lots/1788/update/,18:14,14:00:00,Updated,Time changed
1274,https://dome-auctions.com/administration/auctions/1001/lots/1788/update/,18:14,18:14:00,Updated,Time changed
1275,https://dome-auctions.com/administration/auctions/1001/lots/1789/update/,18:15,14:00:00,Updated,Time changed
1276,https://dome-auctions.com/administration/auctions/1001/lots/1789/update/,18:15,18:15:00,Updated,Time changed
1277,https://dome-auctions.com/administration/auctions/1001/lots/1790/update/,18:15,14:00:00,Updated,Time changed
1278,https://dome-auctions.com/administration/auctions/1001/lots/1790/update/,18:15,18:15:00,Updated,Time changed
1279,https://dome-auctions.com/administration/auctions/1001/lots/1791/update/,18:15,14:00:00,Updated,Time changed
1280,https://dome-auctions.com/administration/auctions/1001/lots/1791/update/,18:16,18:15:00,Updated,Time changed
1281,https://dome-auctions.com/administration/auctions/1001/lots/1792/update/,18:16,14:00:00,Updated,Time changed
1282,https://dome-auctions.com/administration/auctions/1001/lots/1792/update/,18:16,18:16:00,Updated,Time changed
1283,https://dome-auctions.com/administration/auctions/1001/lots/1793/update/,18:16,14:00:00,Updated,Time changed
1284,https://dome-auctions.com/administration/auctions/1001/lots/1793/update/,18:16,18:16:00,Updated,Time changed
1285,https://dome-auctions.com/administration/auctions/1001/lots/1794/update/,18:17,14:00:00,Updated,Time changed
1286,https://dome-auctions.com/administration/auctions/1001/lots/1794/update/,18:17,18:17:00,Updated,Time changed
1287,https://dome-auctions.com/administration/auctions/1001/lots/1795/update/,18:17,14:00:00,Updated,Time changed
1288,https://dome-auctions.com/administration/auctions/1001/lots/1795/update/,18:17,18:17:00,Updated,Time changed
1289,https://dome-auctions.com/administration/auctions/1001/lots/1796/update/,18:17,14:00:00,Updated,Time changed
1290,https://dome-auctions.com/administration/auctions/1001/lots/1796/update/,18:18,18:17:00,Updated,Time changed
1291,https://dome-auctions.com/administration/auctions/1001/lots/1797/update/,18:18,14:00:00,Updated,Time changed
1292,https://dome-auctions.com/administration/auctions/1001/lots/1797/update/,18:18,18:18:00,Updated,Time changed
1293,https://dome-auctions.com/administration/auctions/1001/lots/1798/update/,18:18,14:00:00,Updated,Time changed
1294,https://dome-auctions.com/administration/auctions/1001/lots/1798/update/,18:18,18:18:00,Updated,Time changed
1295,https://dome-auctions.com/administration/auctions/1001/lots/1799/update/,18:19,14:00:00,Updated,Time changed
1296,https://dome-auctions.com/administration/auctions/1001/lots/1799/update/,18:19,18:19:00,Updated,Time changed
1297,https://dome-auctions.com/administration/auctions/1001/lots/1800/update/,18:19,14:00:00,Updated,Time changed
1298,https://dome-auctions.com/administration/auctions/1001/lots/1800/update/,18:19,18:19:00,Updated,Time changed
1299,https://dome-auctions.com/administration/auctions/1001/lots/1801/update/,18:19,14:00:00,Updated,Time changed
1300,https://dome-auctions.com/administration/auctions/1001/lots/1801/update/,18:20,18:19:00,Updated,Time changed
1301,https://dome-auctions.com/administration/auctions/1001/lots/1802/update/,18:20,14:00:00,Updated,Time changed
1302,https://dome-auctions.com/administration/auctions/1001/lots/1802/update/,18:20,18:20:00,Updated,Time changed
1303,https://dome-auctions.com/administration/auctions/1001/lots/1803/update/,18:20,14:00:00,Updated,Time changed
1304,https://dome-auctions.com/administration/auctions/1001/lots/1803/update/,18:20,18:20:00,Updated,Time changed
1305,https://dome-auctions.com/administration/auctions/1001/lots/1804/update/,18:21,14:00:00,Updated,Time changed
1306,https://dome-auctions.com/administration/auctions/1001/lots/1804/update/,18:21,18:21:00,Updated,Time changed
1307,https://dome-auctions.com/administration/auctions/1001/lots/1805/update/,18:21,14:00:00,Updated,Time changed
1308,https://dome-auctions.com/administration/auctions/1001/lots/1805/update/,18:21,18:21:00,Updated,Time changed
1309,https://dome-auctions.com/administration/auctions/1001/lots/1806/update/,18:21,14:00:00,Updated,Time changed
1310,https://dome-auctions.com/administration/auctions/1001/lots/1806/update/,18:22,18:21:00,Updated,Time changed
1311,https://dome-auctions.com/administration/auctions/1001/lots/1807/update/,18:22,14:00:00,Updated,Time changed
1312,https://dome-auctions.com/administration/auctions/1001/lots/1807/update/,18:22,18:22:00,Updated,Time changed
1313,https://dome-auctions.com/administration/auctions/1001/lots/1808/update/,18:22,14:00:00,Updated,Time changed
1314,https://dome-auctions.com/administration/auctions/1001/lots/1808/update/,18:22,18:22:00,Updated,Time changed
1315,https://dome-auctions.com/administration/auctions/1001/lots/1809/update/,18:23,14:00:00,Updated,Time changed
1316,https://dome-auctions.com/administration/auctions/1001/lots/1809/update/,18:23,18:23:00,Updated,Time changed
1317,https://dome-auctions.com/administration/auctions/1001/lots/1810/update/,18:23,14:00:00,Updated,Time changed
1318,https://dome-auctions.com/administration/auctions/1001/lots/1810/update/,18:23,18:23:00,Updated,Time changed
1319,https://dome-auctions.com/administration/auctions/1001/lots/1811/update/,18:23,14:00:00,Updated,Time changed
1320,https://dome-auctions.com/administration/auctions/1001/lots/1811/update/,18:24,18:23:00,Updated,Time changed
1321,https://dome-auctions.com/administration/auctions/1001/lots/1812/update/,18:24,14:00:00,Updated,Time changed
1322,https://dome-auctions.com/administration/auctions/1001/lots/1812/update/,18:24,18:24:00,Updated,Time changed
1323,https://dome-auctions.com/administration/auctions/1001/lots/1813/update/,18:24,14:00:00,Updated,Time changed
1324,https://dome-auctions.com/administration/auctions/1001/lots/1813/update/,18:24,18:24:00,Updated,Time changed
1325,https://dome-auctions.com/administration/auctions/1001/lots/1814/update/,18:25,14:00:00,Updated,Time changed
1326,https://dome-auctions.com/administration/auctions/1001/lots/1814/update/,18:25,18:25:00,Updated,Time changed
1327,https://dome-auctions.com/administration/auctions/1001/lots/1815/update/,18:25,14:00:00,Updated,Time changed
1328,https://dome-auctions.com/administration/auctions/1001/lots/1815/update/,18:25,18:25:00,Updated,Time changed
1329,https://dome-auctions.com/administration/auctions/1001/lots/1816/update/,18:25,14:00:00,Updated,Time changed
1330,https://dome-auctions.com/administration/auctions/1001/lots/1816/update/,18:26,18:25:00,Updated,Time changed
1331,https://dome-auctions.com/administration/auctions/1001/lots/1817/update/,18:26,14:00:00,Updated,Time changed
1332,https://dome-auctions.com/administration/auctions/1001/lots/1817/update/,18:26,18:26:00,Updated,Time changed
1333,https://dome-auctions.com/administration/auctions/1001/lots/1818/update/,18:26,14:00:00,Updated,Time changed
1334,https://dome-auctions.com/administration/auctions/1001/lots/1818/update/,18:26,18:26:00,Updated,Time changed
1335,https://dome-auctions.com/administration/auctions/1001/lots/1819/update/,18:27,14:00:00,Updated,Time changed
1336,https://dome-auctions.com/administration/auctions/1001/lots/1819/update/,18:27,18:27:00,Updated,Time changed
1337,https://dome-auctions.com/administration/auctions/1001/lots/1820/update/,18:27,14:00:00,Updated,Time changed
1338,https://dome-auctions.com/administration/auctions/1001/lots/1820/update/,18:27,18:27:00,Updated,Time changed
1339,https://dome-auctions.com/administration/auctions/1001/lots/1821/update/,18:27,14:00:00,Updated,Time changed
1340,https://dome-auctions.com/administration/auctions/1001/lots/1821/update/,18:28,18:27:00,Updated,Time changed
1341,https://dome-auctions.com/administration/auctions/1001/lots/1822/update/,18:28,14:00:00,Updated,Time changed
1342,https://dome-auctions.com/administration/auctions/1001/lots/1822/update/,18:28,18:28:00,Updated,Time changed
1343,https://dome-auctions.com/administration/auctions/1001/lots/1823/update/,18:28,14:00:00,Updated,Time changed
1344,https://dome-auctions.com/administration/auctions/1001/lots/1823/update/,18:28,18:28:00,Updated,Time changed
1345,https://dome-auctions.com/administration/auctions/1001/lots/1824/update/,18:29,14:00:00,Updated,Time changed
1346,https://dome-auctions.com/administration/auctions/1001/lots/1824/update/,18:29,18:29:00,Updated,Time changed
1347,https://dome-auctions.com/administration/auctions/1001/lots/1825/update/,18:29,14:00:00,Updated,Time changed
1348,https://dome-auctions.com/administration/auctions/1001/lots/1825/update/,18:29,18:29:00,Updated,Time changed
1349,https://dome-auctions.com/administration/auctions/1001/lots/1826/update/,18:29,14:00:00,Updated,Time changed
1350,https://dome-auctions.com/administration/auctions/1001/lots/1826/update/,18:30,18:29:00,Updated,Time changed
1351,https://dome-auctions.com/administration/auctions/1001/lots/1827/update/,18:30,14:00:00,Updated,Time changed
1352,https://dome-auctions.com/administration/auctions/1001/lots/1827/update/,18:30,18:30:00,Updated,Time changed
1353,https://dome-auctions.com/administration/auctions/1001/lots/1828/update/,18:30,14:00:00,Updated,Time changed
1354,https://dome-auctions.com/administration/auctions/1001/lots/1828/update/,18:30,18:30:00,Updated,Time changed
1355,https://dome-auctions.com/administration/auctions/1001/lots/1829/update/,18:31,14:00:00,Updated,Time changed
1356,https://dome-auctions.com/administration/auctions/1001/lots/1829/update/,18:31,18:31:00,Updated,Time changed
1357,https://dome-auctions.com/administration/auctions/1001/lots/1830/update/,18:31,14:00:00,Updated,Time changed
1358,https://dome-auctions.com/administration/auctions/1001/lots/1830/update/,18:31,18:31:00,Updated,Time changed
1359,https://dome-auctions.com/administration/auctions/1001/lots/1831/update/,18:31,14:00:00,Updated,Time changed
